alcohol,sulphates,volatile acidity,total sulfur dioxide,chlorides,pH,residual sugar,density,citric acid,fixed acidity,free sulfur dioxide
0.34033015686244067,-0.2996110430671779,-0.779757282800281,-0.37044771953487265,0.14682164099121134,-1.3871979748462109,0.21747737696994573,1.4579181947407818,2.1501994065988588,2.1245596121378827,0.07430649993075292
0.9009027713337243,-0.5296008577966856,0.4216108559218553,-0.8516015053470442,-0.27074449393792116,-1.121626559568377,0.21747737696994573,1.4579181947407818,1.1174341410153241,2.596890426730719,-1.0698860663931653
-0.6873863030015812,-0.7020932188438158,-0.20767721674212086,-0.09979871501552617,-0.2498661871914645,0.5381947859180831,-0.480635072913374,-0.5528250524107081,-0.4317137573599781,-0.47325986812272003,-0.5931391637581994
2.3023343075119342,1.1953227526746213,-0.09326120353048872,1.614311646940335,-0.9597286165709895,1.0029447626542909,-0.32549897293930274,-2.346190651221576,-0.4833520206391549,-1.8902523119012307,-0.021042880596240262
-1.3413876865514118,-0.2996110430671779,-0.779757282800281,1.1030857495149027,-0.2916228006843778,0.5381947859180831,-0.480635072913374,0.2460378052413708,0.136307138710966,-0.178053109002197,1.5045472078356508
-0.5005287648444856,-0.012123774655293152,-1.4090453554642572,-0.7914572821205227,-0.2916228006843778,-2.1839122206797126,-0.480635072913374,0.47971877720765227,1.1174341410153241,2.183600963961987,-0.5931391637581994
-1.0611013793157693,-0.3571084967495548,-0.722549276194465,-0.7012409472807406,-0.6047974018812271,-1.7855550977629615,-0.4030670229263384,1.4579181947407818,1.2207106675736776,2.4197663712584054,-0.9745366858661721
0.6206164640980817,-0.41460595043193177,-0.5509252563770171,0.5918598520894703,-0.20810957369855124,1.9324447161267093,-0.01522677299116072,-0.1289386381463299,-0.17352244096409444,-0.5913425717709293,1.0278003052006848
1.7417616930406505,0.44785585480372175,-0.6081332629828331,-0.9418178401868263,-0.2916228006843778,-0.25851945991541847,-0.32549897293930274,-0.12350419693783696,0.962519351177794,0.8256498720075808,-1.0698860663931653
0.9009027713337243,-0.4721034041143087,-0.779757282800281,-1.2124668447061728,0.2929697882164075,0.8701590550153739,-0.32549897293930274,-1.1397447029306582,-0.17352244096409444,-0.8275079790673474,-1.1652354469201585
-0.5939575339230326,-0.12711868202004703,0.0783628162869595,-0.3403756079216119,-0.2498661871914645,1.9988375699461662,-0.4030670229263384,0.3166855409520804,-0.7415433370350385,-0.9455906827155567,-0.11639226112323345
0.153472618705345,-0.3571084967495548,-0.37930123655956877,-0.4005198311481334,-0.22898788044500787,0.5381947859180831,-0.635771172887445,-1.041924761177303,-0.17352244096409444,-0.9455906827155567,0.1696558804577461
-0.40709999576593864,-0.7595906725261928,-0.6653412695886491,1.614311646940335,0.16769994773766797,-1.188019413387837,0.21747737696994573,1.9144112562562987,1.5821785105279147,1.9474355566655683,0.8371015441466984
1.8351904621191975,0.5628507621684756,-1.123005322435177,-0.6711688356674799,-0.2916228006843778,0.33901622445970625,-0.24793092295226718,-0.8843259661302845,1.2723489308528544,0.7666085201834764,-0.30709102217721984
-0.12681368853029598,-0.12711868202004703,-0.5509252563770171,0.3212108475701239,-0.16635296020563795,0.007051955362415401,0.21747737696994573,0.3710299530372509,0.23958366526931957,-0.2961358126504063,1.218499066254671
-0.8742438411586753,0.7353431232156065,-0.1504692101363048,0.05056184305077742,-0.27074449393792116,0.33901622445970625,-0.790907272861516,-0.6886860826236948,-0.8448198635933921,-0.8865493308914523,-0.021042880596240262
0.43375892594098764,0.6778456695332296,-0.20767721674212086,-1.0019620634133477,-0.1454746534591813,-0.25851945991541847,-0.635771172887445,0.16452118711361502,0.4461367183860264,0.5894844647111632,-1.2605848274471516
2.2089055384333873,-0.184616135702424,0.7648588955567518,-1.09217839825313,-0.02020481298044177,2.662766108140751,-0.24793092295226718,-1.5962377644461148,-1.4128407596643362,-1.5950455527807077,-1.2605848274471516
1.7417616930406505,-0.6445957651614389,-1.4090453554642572,-1.0621062866398692,-0.43777094790957394,-0.39130516755433536,-0.635771172887445,-1.7266643534505481,0.9108810878986172,0.3533190574147446,-0.8791873053391789
0.153472618705345,1.1378252989922444,-0.03605319692467265,0.05056184305077742,0.06330841400538478,0.2062305168207893,-0.01522677299116072,0.47971877720765227,-0.9480963901517455,0.2352363537665348,0.36035464151173247
-0.5939575339230326,-0.7595906725261928,0.4216108559218553,-0.2802313846950905,0.6270226961597134,-1.05523370574892,-0.24793092295226718,-0.30284075681888756,-0.12188417768491765,-0.0009290535298827837,-0.6884885442851926
-0.22024245760884462,1.3678151137217522,-1.6378773818875214,0.7722925217690347,-0.5630407883883138,1.0693376164737507,-0.17036287296523192,0.6210142486290715,0.2912219285484964,0.6485258165352676,3.4115348183755145
-0.22024245760884462,-0.3571084967495548,0.9364829153741994,0.14077817789055957,-0.5212841748954005,0.737373347376457,-0.32549897293930274,-0.34631628648707224,-0.9997346534309222,-0.7094252754191386,2.4580410131055825
-0.6873863030015812,-0.7595906725261928,-1.2374213356468093,1.1331578611281634,0.48087454893451725,-0.3249123137348784,-0.4030670229263384,0.20799671678173937,1.5305402472487377,0.3533190574147446,0.9324509246736916
0.9009027713337243,-0.4721034041143087,0.0783628162869595,-1.0320341750266084,-0.8135804693457932,2.729158961960211,-0.635771172887445,-1.3679912336883866,-1.2062877065476292,-1.5950455527807077,-1.0698860663931653
0.246901387783892,0.7353431232156065,-1.1802133290409933,0.531715628862949,-0.2916228006843778,-0.19212660609596147,-0.4030670229263384,0.09930789261139834,1.5305402472487377,0.5894844647111632,1.0278003052006848
-1.247958917472865,-0.2996110430671779,0.9364829153741994,-0.6110246124409584,-0.27074449393792116,-0.3249123137348784,0.13990932698291048,0.3710299530372509,-1.1546494432684524,-0.3551771644745107,-0.11639226112323345
-0.40709999576593864,-0.3571084967495548,0.6504428823451196,-0.5508803892144369,-0.22898788044500787,0.07344480918187239,-0.09279482297819631,-0.1180697557292837,-1.4128407596643362,-0.47325986812272003,0.1696558804577461
0.34033015686244067,-0.012123774655293152,0.021154809681143426,-0.7012409472807406,-0.3542577209237477,-0.12573375227650152,-0.635771172887445,-0.8788915249217916,-1.051372916710099,-0.7094252754191386,-0.11639226112323345
1.3680466167264609,0.5628507621684756,-2.3243734611573137,-0.7914572821205227,-0.27074449393792116,0.6709804935570001,-0.5582031229004094,-0.6506449941640633,0.9108810878986172,0.3533190574147446,-0.5931391637581994
-0.6873863030015812,0.21786604007421398,-1.4662533620700733,-0.9418178401868263,0.06330841400538478,-0.19212660609596147,-0.4030670229263384,0.6970964255483343,0.7043280347819101,0.5894844647111632,-0.9745366858661721
-0.5939575339230326,-0.8745855798909467,1.2225229484032798,0.8925809682220776,-0.20810957369855124,-0.19212660609596147,0.06234127699587488,0.6970964255483343,0.033030612152612715,0.9437325756557906,0.4557040220387257
1.461475385805008,0.8503380305803604,-1.065797315829361,0.8023646333822955,-0.6465540153741403,-0.5240908751932523,-0.480635072913374,-1.4332045281906032,0.49777498166520323,-0.059970405353988225,2.5533903936325757
-0.22024245760884462,-0.9895804872557006,-0.43650924316538486,-0.5508803892144369,0.1259433342447547,-0.6568765828321692,-0.24793092295226718,-0.28110299198485555,-0.22516070424327106,-0.178053109002197,-0.021042880596240262
-0.6873863030015812,-0.184616135702424,-0.722549276194465,-0.22008716146856905,-0.06196142647335476,0.8037662011959169,-0.09279482297819631,0.04496348052622783,-0.6899050737558617,-0.8275079790673474,0.4557040220387257
1.1811890785693653,-1.5645550240794694,-1.4090453554642572,1.5842395353270742,-1.5860778189646882,-0.3249123137348784,-0.09279482297819631,-3.302652303920674,0.033030612152612715,-0.9455906827155567,1.8859447299436234
-1.247958917472865,2.6327590947340442,0.5646308724363955,2.155609655979028,-0.16635296020563795,-0.98884085192946,-0.790907272861516,0.2623411288669099,-0.38007549408080127,-0.0009290535298827837,1.0278003052006848
2.0220480002762917,-0.587098311479062,-1.2374213356468093,-0.3403756079216119,-0.4586492546560306,0.6709804935570001,-0.480635072913374,-1.6723199413653775,0.23958366526931957,-0.2370944608263014,-0.21174164165022663
0.06004384962679801,2.977743816828305,0.0783628162869595,1.7346000933933778,0.0006734937660148705,-0.39130516755433536,-0.24793092295226718,0.28951333490949516,0.136307138710966,-0.8275079790673474,-0.6884885442851926
-0.3136712266873916,-0.12711868202004703,-1.9811254215224177,-0.9718899518000871,-0.4168926411631173,-0.5904837290127093,-0.790907272861516,0.3166855409520804,1.0657958777361474,1.6522287975450454,-0.8791873053391789
-0.03338491945174898,-0.12711868202004703,1.394146968220728,0.8023646333822955,-0.12459634671272467,-0.05934089845704454,0.2950454269569813,1.050335104102003,-0.7931816003142153,0.7666085201834764,1.3138484467816642
0.246901387783892,1.1378252989922444,-1.2374213356468093,-0.7914572821205227,-0.43777094790957394,-0.3249123137348784,-0.01522677299116072,1.0775073101445882,1.1174341410153241,1.3570220384245224,-0.9745366858661721
-0.8742438411586753,-1.1045753946204544,-0.836965289406097,-0.37044771953487265,-0.16635296020563795,0.13983766300133232,-0.4030670229263384,-0.3354474040700261,-0.3284372308016246,-0.5913425717709293,-0.8791873053391789
-0.8742438411586753,-0.3571084967495548,0.021154809681143426,2.907412446310546,-0.16635296020563795,-0.05934089845704454,-0.09279482297819631,-0.09089754968669844,0.2912219285484964,-0.2961358126504063,0.7417521636197052
1.0877603094908184,0.5628507621684756,0.021154809681143426,0.14077817789055957,0.10506502749829806,-0.7896622904710862,-0.09279482297819631,0.20799671678173937,1.5305402472487377,0.9437325756557906,1.3138484467816642
-0.9676726102372223,-0.4721034041143087,-0.722549276194465,0.3212108475701239,-0.18723126695209458,0.2062305168207893,-0.7133392228744804,-0.1180697557292837,-0.4833520206391549,-0.47325986812272003,0.7417521636197052
-1.154530148394318,0.21786604007421398,-1.2088173323439013,-0.9718899518000871,-0.08283973321981139,-2.1839122206797126,-0.32549897293930274,1.0775073101445882,1.3756254574112081,1.888394204841464,-1.0698860663931653
0.153472618705345,-0.0696212283376701,-0.8941732960119131,-0.9117457285735656,-0.06196142647335476,-0.9224479981100031,-0.09279482297819631,0.06126680415176692,0.34286019182767313,1.0618152793039994,-1.0698860663931653
0.153472618705345,0.045373679027083794,1.422750971523636,0.26106662434360245,-0.20810957369855124,0.007051955362415401,0.21747737696994573,0.9144740738890164,-0.01860765112656407,0.5894844647111632,0.7417521636197052
-0.03338491945174898,-0.12711868202004703,-0.5509252563770171,0.11070606627729886,-0.12459634671272467,1.2021233241126676,-0.5582031229004094,-0.20502081506559272,-0.5349902839183315,-0.7094252754191386,1.0278003052006848
-0.8742438411586753,0.6203482158508525,1.0795029318887395,0.14077817789055957,0.02155180051247151,-0.5240908751932523,-0.5582031229004094,0.04496348052622783,-0.6382668104766851,-0.0009290535298827837,-0.5931391637581994
0.34033015686244067,-0.0696212283376701,-0.4937172497712009,-0.5809525008276977,-0.5212841748954005,-0.45769802137379234,-0.01522677299116072,0.7514408376335049,1.0141576144569706,0.8846912238316862,-0.6884885442851926
-0.8742438411586753,-0.9895804872557006,-0.779757282800281,-0.8816736169603049,0.06330841400538478,-0.98884085192946,-0.17036287296523192,2.0013623155925475,1.8403698269237985,2.3607250194343012,-0.9745366858661721
-0.40709999576593864,-1.392062663032339,0.6790468856480276,-1.0019620634133477,-0.7300672423599668,-0.9224479981100031,-0.5582031229004094,0.8057852497186754,0.4461367183860264,1.1208566311281039,-1.0698860663931653
-0.12681368853029598,-0.4721034041143087,0.3644028493160392,-0.7613851705072621,0.14682164099121134,0.40540907827916617,-0.17036287296523192,1.0231628980594178,0.6010515082235568,0.3533190574147446,-1.0698860663931653
2.2089055384333873,-0.3571084967495548,0.24998683610440708,0.05056184305077742,-0.8344587760922498,0.6709804935570001,-0.32549897293930274,-1.6179755292802072,0.033030612152612715,-1.1817560900119752,-0.30709102217721984
0.5271876950195347,0.9078354842627366,-0.9513813026177292,0.23099451273034174,-0.5839190951347705,-0.8560551442905431,-0.5582031229004094,-0.9604081430495474,0.6010515082235568,0.4714017610629534,0.4557040220387257
-0.12681368853029598,-0.41460595043193177,0.6218388790422116,-0.8816736169603049,3.195054425973878,0.60458763973754,-0.09279482297819631,-0.3354474040700261,-0.5349902839183315,-0.8275079790673474,-0.9745366858661721
0.43375892594098764,1.1953227526746213,-1.5234613686758893,-1.1222505098663906,-0.4586492546560306,0.13983766300133232,-0.480635072913374,0.2840788937010022,1.0657958777361474,1.2389393347763136,-0.9745366858661721
-0.3136712266873916,-1.3345652093499618,0.24998683610440708,0.531715628862949,-0.5839190951347705,-0.05934089845704454,-0.24793092295226718,-0.44413622824036714,-0.07024591440574085,-0.059970405353988225,1.123149685727678
1.7417616930406505,-0.8745855798909467,-1.2946293422526254,6.937075402487483,-0.7927021625993366,-1.9847336592213385,4.483720126256901,-1.933173119374184,2.0985611433196825,-0.2370944608263014,2.028968800734113
2.1154767693548386,0.6203482158508525,-1.123005322435177,-0.8215293937337834,-0.37513602767020404,0.47180193209862314,-0.17036287296523192,-1.335384586437248,0.7559662980610868,-0.0009290535298827837,-0.6884885442851926
-0.8742438411586753,-0.6445957651614389,-0.5509252563770171,-0.7613851705072621,-0.06196142647335476,-0.19212660609596147,-0.480635072913374,0.1971278343646932,0.8592428246194405,0.5894844647111632,-0.6884885442851926
1.3680466167264609,0.3903584011213448,-1.3518373488584414,-0.6110246124409584,-0.08283973321981139,-0.19212660609596147,-0.7133392228744804,-0.6886860826236948,0.7559662980610868,1.4751047420727321,0.2650052609847393
0.43375892594098764,-0.184616135702424,2.1378510540963362,-0.9117457285735656,-0.7509455491064234,1.2685161779321248,-0.7133392228744804,-1.1125724968880126,-1.4128407596643362,-1.063673386363766,-0.6884885442851926
0.06004384962679801,0.2753634937565909,-0.5509252563770171,2.4262586604983745,-0.3542577209237477,0.737373347376457,2.311814726619905,0.3166855409520804,0.7559662980610868,-0.7094252754191386,1.123149685727678
-0.8742438411586753,0.9078354842627366,0.5360268691334875,-0.2802313846950905,-0.4168926411631173,0.737373347376457,-0.480635072913374,-0.11263531452079079,-0.9997346534309222,-0.8865493308914523,1.123149685727678
2.956335691061765,0.3903584011213448,-0.6081332629828331,1.2233741959679454,-0.9179720030780764,2.463587546682377,-0.5582031229004094,-2.79724927152854,-1.4128407596643362,-1.8902523119012307,0.1696558804577461
0.43375892594098764,-0.3571084967495548,-1.4090453554642572,-1.1523226214796514,0.5435094691738872,-0.8560551442905431,5.026696476166149,1.2459749876085926,0.962519351177794,0.4714017610629534,-1.2605848274471516
0.5271876950195347,0.6778456695332296,-0.9227772993148212,1.7646722050066384,0.0006734937660148705,0.33901622445970625,-0.01522677299116072,-0.0637253436441132,1.1174341410153241,-0.5913425717709293,2.171992871524603
-0.8742438411586753,5.450134325170512,0.3644028493160392,1.0128694146751205,5.199371873633714,-1.7855550977629615,-0.4030670229263384,-0.17241416781451455,1.1690724042945009,0.3533190574147446,1.0278003052006848
-0.40709999576593864,0.3328609474389679,1.0222949252829234,-0.5809525008276977,0.08418672075184143,1.3349090317515817,0.06234127699587488,1.4579181947407818,-0.7931816003142153,-0.0009290535298827837,-0.402440402704213
1.274617847647914,0.3328609474389679,-1.2946293422526254,0.742220410155774,-0.5839190951347705,0.5381947859180831,-0.17036287296523192,-0.6995549650406806,0.54941324494438,0.2942777055906402,0.2650052609847393
-1.0611013793157693,0.045373679027083794,-0.722549276194465,-0.9117457285735656,-0.08283973321981139,-1.5199836824851278,-0.24793092295226718,0.9144740738890164,0.7043280347819101,1.4751047420727321,-0.8791873053391789
1.6483329239621018,-0.24211358938480093,-0.779757282800281,0.1708502895038203,-0.8762153895851631,0.33901622445970625,0.6053176269051234,-2.052730825961571,0.2912219285484964,-1.1227147381878704,-0.402440402704213
0.34033015686244067,-0.41460595043193177,0.3644028493160392,-0.8816736169603049,-0.5839190951347705,0.6709804935570001,2.699654976555083,-0.28110299198485555,-1.1030111799892757,-0.8865493308914523,-0.4977897832312062
-0.3136712266873916,0.6778456695332296,-0.8941732960119131,0.531715628862949,-0.3542577209237477,-0.5904837290127093,1.1482939768143723,1.4307459886981966,1.5821785105279147,1.5341460938968365,0.07430649993075292
-0.7808150720801282,-1.277067755667585,2.4524950904283243,-0.8516015053470442,-0.27074449393792116,-0.05934089845704454,-0.5582031229004094,-0.30284075681888756,-1.1546494432684524,0.2942777055906402,-1.0698860663931653
-0.40709999576593864,1.482810021086506,0.19277882949859165,-0.03965449178900474,0.02155180051247151,-1.3208051210267537,0.21747737696994573,0.6427520134631638,0.18794540199014279,0.7666085201834764,-0.11639226112323345
-0.22024245760884462,0.5053533084860987,-0.779757282800281,-0.6410967240542191,-0.3125011074308344,0.2062305168207893,0.06234127699587488,0.9144740738890164,0.6526897715027336,0.5894844647111632,-0.5931391637581994
-1.154530148394318,-1.1045753946204544,0.3071948427102232,-0.03965449178900474,-0.16635296020563795,-1.9183408054018785,1.2258620268014075,-0.43326734582332094,-1.257925969826806,-0.47325986812272003,1.0278003052006848
0.7140452331766286,-0.6445957651614389,2.8243471333661287,-0.7012409472807406,-0.10371803996626804,1.8660518623072493,-0.4030670229263384,-1.2756057331435846,-1.4128407596643362,-1.1817560900119752,0.07430649993075292
-0.5005287648444856,0.5628507621684756,-0.6653412695886491,-0.19001504985530834,0.14682164099121134,-1.9183408054018785,-0.790907272861516,0.34385774699466565,1.3756254574112081,1.9474355566655683,0.5510534025657189
0.8074740022551773,1.540307474768883,-1.9811254215224177,0.5918598520894703,-0.8135804693457932,0.13983766300133232,-0.24793092295226718,-0.3897918161551966,0.6526897715027336,-0.2370944608263014,2.07664349099761
-1.247958917472865,-0.24211358938480093,0.3071948427102232,0.4715714056364275,0.16769994773766797,-0.9224479981100031,0.2950454269569813,0.9144740738890164,-0.7415433370350385,-0.0009290535298827837,-0.21174164165022663
-0.7808150720801282,-1.219570301985208,1.7373950078556237,-0.6711688356674799,-0.2916228006843778,0.47180193209862314,-0.5582031229004094,-0.7484649359173582,-0.9480963901517455,-0.8865493308914523,-1.1652354469201585
-0.3136712266873916,-0.4721034041143087,-1.065797315829361,0.14077817789055957,-0.3542577209237477,0.8701590550153739,-0.4030670229263384,-0.5202184051596299,-0.17352244096409444,-0.6503839235950337,1.3138484467816642
0.153472618705345,0.8503380305803604,-0.5509252563770171,-0.5809525008276977,-0.16635296020563795,0.2726233706402493,-0.480635072913374,-0.9767114666750865,-1.3095642331059827,-0.768466627243243,-0.11639226112323345
-0.7808150720801282,0.045373679027083794,0.3644028493160392,-0.00958238017574402,0.27209148146995116,-0.3249123137348784,0.6053176269051234,1.1318517222297588,-0.17352244096409444,0.5304431128870578,0.36035464151173247
0.8074740022551773,-0.012123774655293152,0.8792749087683839,0.200922401117081,0.31384809496286414,1.3349090317515817,0.9155898268532657,-0.4658739930744595,-1.3612024963851594,-1.1817560900119752,1.5045472078356508
-0.3136712266873916,-0.7020932188438158,0.4216108559218553,1.5541674237138134,0.14682164099121134,0.2726233706402493,-0.5582031229004094,-0.9332359370069621,-1.257925969826806,-0.47325986812272003,0.8371015441466984
0.9943315404122712,-0.8170881262085697,-1.2660253389497174,-1.09217839825313,-0.6047974018812271,-0.12573375227650152,-1.0236114228226227,-1.851656501246428,0.6010515082235568,-0.5913425717709293,-0.8791873053391789
-0.3136712266873916,-0.587098311479062,0.19277882949859165,0.3212108475701239,-0.18723126695209458,-0.8560551442905431,-0.24793092295226718,1.2948849584852704,-0.17352244096409444,1.002773927479895,0.2650052609847393
0.5271876950195347,-0.9320830335733236,-0.03605319692467265,-0.31030349630835125,-0.1454746534591813,1.0029447626542909,0.06234127699587488,0.07213568656881308,-0.12188417768491765,-0.8275079790673474,-0.5931391637581994
-1.154530148394318,-0.4721034041143087,0.6790468856480276,-0.2501592730818298,0.18857825448412463,0.40540907827916617,-0.480635072913374,0.017791274483642577,-1.4128407596643362,-0.6503839235950337,-0.11639226112323345
-0.8119579951063073,-0.8170881262085697,1.479958978129452,1.5240953121005527,0.1259433342447547,-0.98884085192946,2.0791105766587985,0.22430004040727847,-0.4317137573599781,-0.5323012199468244,0.2650052609847393
0.8074740022551773,-0.3571084967495548,0.9364829153741994,-0.7914572821205227,0.06330841400538478,0.47180193209862314,-0.01522677299116072,-0.541956169993662,-1.051372916710099,-0.768466627243243,-0.11639226112323345
-0.9676726102372223,-0.7595906725261928,-0.20767721674212086,0.5918598520894703,-0.08283973321981139,-0.9224479981100031,-0.17036287296523192,0.04496348052622783,-0.8448198635933921,0.117153650118326,-0.6884885442851926
-0.8742438411586753,-0.6445957651614389,0.4216108559218553,1.2233741959679454,-0.2498661871914645,1.4676947393904987,-0.01522677299116072,0.3982021590798362,-1.2062877065476292,-0.6503839235950337,0.1696558804577461
-1.154530148394318,-0.7595906725261928,0.8506709054654759,-0.1298708266287869,-0.08283973321981139,0.007051955362415401,-0.32549897293930274,0.47971877720765227,-0.07024591440574085,-0.0009290535298827837,-0.4977897832312062
0.7140452331766286,0.10287113270946073,-1.2374213356468093,-1.1222505098663906,-0.6256757086276835,0.007051955362415401,-0.24793092295226718,-0.737596053500312,0.6526897715027336,-0.059970405353988225,-0.9745366858661721
1.1811890785693653,-0.587098311479062,0.021154809681143426,-0.9117457285735656,0.6270226961597134,-1.5863765363045876,1.6137022767365852,1.8926734914222063,1.1174341410153241,1.5341460938968365,-0.5931391637581994
0.5271876950195347,-1.219570301985208,0.6504428823451196,-0.03965449178900474,-0.3960143344166607,1.0693376164737507,-0.09279482297819631,-1.7049265886164557,-1.3095642331059827,-1.2998387936601845,0.9324509246736916
0.34033015686244067,-0.4721034041143087,2.1092470507934284,-1.0320341750266084,-0.4168926411631173,1.4676947393904987,-0.17036287296523192,-0.4876117579084915,-1.2062877065476292,-1.0046320345396615,-0.8791873053391789
-0.8742438411586753,-0.24211358938480093,-0.03605319692467265,-0.37044771953487265,-0.06196142647335476,0.47180193209862314,-0.480635072913374,0.04496348052622783,-0.5866285471975083,-0.47325986812272003,-0.402440402704213
-0.5939575339230326,-0.8745855798909467,-1.2374213356468093,-0.22008716146856905,-0.5212841748954005,-1.121626559568377,-0.24793092295226718,0.47971877720765227,1.1174341410153241,1.3570220384245224,0.1696558804577461
0.246901387783892,-0.2996110430671779,-1.123005322435177,-1.0621062866398692,-0.9597286165709895,0.2726233706402493,-0.790907272861516,-0.7049894062492339,0.8592428246194405,-0.11901175717809262,-0.9745366858661721
-1.0611013793157693,-0.8170881262085697,1.7659990111585318,-1.0019620634133477,-0.1454746534591813,-0.05934089845704454,0.06234127699587488,0.4253743651224818,-1.4128407596643362,-0.3551771644745107,-0.9745366858661721
1.461475385805008,1.885292196863144,-0.4937172497712009,-0.7012409472807406,0.08418672075184143,-0.12573375227650152,1.2258620268014075,0.3982021590798362,1.5821785105279147,1.1208566311281039,-0.4977897832312062
0.153472618705345,0.10287113270946073,-1.4090453554642572,-0.7613851705072621,0.3347264017093208,0.5381947859180831,0.3726134769440169,0.8492607793867997,1.6854550370862682,-0.059970405353988225,-0.5931391637581994
1.3680466167264609,0.9078354842627366,-1.2946293422526254,-0.7012409472807406,-0.7509455491064234,0.8701590550153739,-0.4030670229263384,-0.22675857989968506,0.7559662980610868,-0.4142185162986156,-0.9745366858661721
1.8351904621191975,-0.7020932188438158,-2.0955414347340495,-0.49073616598791553,-0.4168926411631173,0.2726233706402493,-0.01522677299116072,-1.8679598248719673,0.8592428246194405,-0.7094252754191386,0.07430649993075292
1.0877603094908184,-0.184616135702424,-0.03605319692467265,-0.4606640543746548,-0.3542577209237477,1.6668733008488754,1.4585661767625147,-0.13980752056337603,-0.9997346534309222,-1.2407974418360797,-0.4977897832312062
-0.40709999576593864,-0.012123774655293152,-1.2374213356468093,-0.4305919427613941,-0.5421624816418572,-0.25851945991541847,-0.7133392228744804,0.8601296618038459,1.0141576144569706,0.8256498720075808,-0.30709102217721984
1.0877603094908184,0.9078354842627366,0.13557082289277558,-0.37044771953487265,-0.22898788044500787,0.07344480918187239,-0.5582031229004094,-1.94404200179123,-0.6382668104766851,-1.1817560900119752,0.9324509246736916
0.43375892594098764,-0.2996110430671779,0.4216108559218553,-0.31030349630835125,-0.18723126695209458,0.60458763973754,-0.17036287296523192,-0.8571537600876992,-1.3612024963851594,-0.7094252754191386,0.7417521636197052
0.7140452331766286,1.0228303916274906,-0.09326120353048872,-0.7613851705072621,-0.33337941417729106,0.60458763973754,-0.4030670229263384,-1.2701712919350314,-0.22516070424327106,-0.8275079790673474,-0.30709102217721984
-0.5005287648444856,1.1378252989922444,-0.322093229953753,0.11070606627729886,1.2324935918069553,0.47180193209862314,-0.7133392228744804,0.8927363090549844,0.8592428246194405,1.9474355566655683,1.8859447299436234
0.43375892594098764,0.16036858639183704,-0.43650924316538486,-0.7313130588940013,-0.3125011074308344,-0.6568765828321692,-0.24793092295226718,1.6426891958303858,1.8403698269237985,2.006476908489673,-0.8791873053391789
0.34033015686244067,2.2302769189574057,-1.6378773818875214,-0.7613851705072621,-0.22898788044500787,-0.6568765828321692,-0.5582031229004094,0.47971877720765227,0.7559662980610868,1.297980686600418,-0.9745366858661721
